row_uid,record_key,interval_index,working_ion,canonical_host,group_id,eligible_for_baseline,partition,mixed_cv_fold,li_cv_fold
d7a6303bb1dc24ccbb6be917833c60614efdd868a8b403efebc26576b1106f51,b10f94bad522a02e2aa04cd822f9ee5599b747c40a7bc95e825f469e82ba25f5,0,Li,F:2|Fe:1|O:8|P:2|V:1,g_2f9c10159d0e1e9adf0616947689f62f936ca2fafef60a03f0414d5bc5c83bc6,True,development,6,9
d7b9043f1fe666e503238fa1caf6dff12b1354c9f8a43f2638fe987f885e60d8,1ed923e08689d1cfda3144f71dce57fbb3aa7def4eac80b50a7ead0bca950632,0,Ca,Mo:2|O:9|P:2,g_06f8d5838dd3ea58d1d24d10780793192b728e7cbe00dfe86fb36e3c40a48dc6,True,development,7,
d7c28f5b52b55e4ed97d15597c89310d9e9ecdba077b90dcc7a66db5945f28a0,c82103537dd7d40e550ddb11977298fe84f93d1f930f37d20b9fca3ce3cf28d0,0,Mg,Fe:1|O:4|W:1,g_d7c28f5b52b55e4ed97d15597c89310d9e9ecdba077b90dcc7a66db5945f28a0,True,development,7,
d7ca7d594b394a421136a88024884f50837be308255f5864b0c09d99a06ec79a,4d2b59f6805506627e2f330e3dac91cdd6ec90e287b5a132c628f34649ccf6f0,0,Ca,Er:2|O:7|Zr:2,g_d7ca7d594b394a421136a88024884f50837be308255f5864b0c09d99a06ec79a,True,development,3,
d7d7202e30752d55ff6896a2c8b13e4cc3f0fe2ac61689761947ac24cd2b1654,4c841d55c0ea8f0ff5ea5d87da226e861aa240d917f01fd29e11aed925e946d3,0,Li,Cr:3|O:8|Te:1,g_d7d7202e30752d55ff6896a2c8b13e4cc3f0fe2ac61689761947ac24cd2b1654,True,development,1,9
d7dc123bc5b868cfc3de03f678be96843b698a054716fcbe40e0d568d92276e2,f0a1eb8e97a78e414b255b1ad67a27e9871c5842d7b2986733897d017f5e00c3,0,Li,F:1|Mn:5|O:5,g_d7dc123bc5b868cfc3de03f678be96843b698a054716fcbe40e0d568d92276e2,True,development,6,5
d7de9f0334eb2828ad8260ebf363d9609f65d904f0ae85f38d7a166194bbca74,1e261bb8cb1effbd74e8b740125d1b0ea6bb94d499ed3fd496317ef019b367ac,0,Al,Cr:1|O:4|Si:1,g_bb663972c51393755bbefa0933f82e0a1e919f914a783fe25139c608df745834,True,development,2,
d7effcd52ae35aaf960b70fe3429275670a710cb59b7426265453c703c2830f8,ce92bd64408275e7e89aa63f72ec3662de1f1da2acf72402d9c9601aa5fb4973,0,Li,Co:1|O:7|P:2,g_01ccf767c412e5eeb9553b5c4417b5940dd40e5f96a3fe160b01f96e057c7a3f,True,development,5,6
d7f13a1e4f64251f9314e20245ee072a88cc3db036a716f4b57d7d30cb9e473f,e3798ff501015a74da53239f8a45a274cdc0e18784cf066c7b5b7cd569b63a05,0,Mg,O:4|Sr:2|V:1,g_d7f13a1e4f64251f9314e20245ee072a88cc3db036a716f4b57d7d30cb9e473f,True,development,7,
d7f90c81a6526c83b237bcd34f76b6332e72e7c8272e78711eb67b50a3a27657,edf6d56589cc3d3ceb1afda0e2015ab7585b44a330b61c1754a52dd15f69a1e1,0,Mg,O:9|V:4,g_63dc340e20c381c8367b18c273b4fcfd490a67648e71f51165ba412be5041619,True,development,1,
d808b4502102519e6e7256680cf20fb74dc7fc89ebc5288379d2923f890c03ba,35059dac57855ad90fc7cf75c0f45213a1e34e1e482d786714cadab249b07338,0,Li,Br:6|Mo:1|Rb:2,g_5db74531f23aa2b73aa7690903e1c82240dc4d1af10adf2b9dc1081d6f3fcbdc,True,development,8,7
d82c91a4e9c17ae969ebfc84aa932f93794125a7e697be39a0f1fd051af10d91,cb8e488924eee21418bbf91f01a471227fc4d8736f14ca4fea8da9c3b04fa353,0,Li,Cr:3|Ni:1|O:8,g_3cad26eb36c7ca27a6789e6d09d875b869bd1d49e177b89cc84ef82d94f9febc,True,development,9,7
d8318bfdb6080b13aa15b27579bbd561163119e85de68fb8ab107e7acee69b01,df291f6ee39a071304528523c1d8bd5dd3b4b17d4e019c7e5783f2d22a4056bc,0,Li,Mn:2|O:12|P:3,g_054bd15d833496ca6679d6c294243637a88815ab6e8008b5982b68224db57b79,True,development,4,2
d855ce757181d00c239582386eeef1abaf0e42c7c6a0713dbc461b5545ab3d60,ec2b202b162956be5716731c27a04bbfb74dbbd5694ccd8fd1d5523e2551d3d2,0,Ca,Cr:1|La:1|O:6|Sn:1,g_d855ce757181d00c239582386eeef1abaf0e42c7c6a0713dbc461b5545ab3d60,True,development,6,
d85716343a7c52ca09620be71d1f3711d9494bee8f808875014de149840835e2,36ef48457e0933218ea698794f125590cff2322e602ff28384741a95bd1b4f1c,0,Li,Fe:3|Mn:1|O:16|P:4,g_903709cf77362b6ed2b0c4b393b7170a7f00dbf33ee0ebc59dadda175ff9e9b4,True,development,7,0
d857b9f3edfaa48ec71c62dc0a08308a5ed34ad8fe6e5df1b25fd2dc358f7fbf,ae33ca350c220ce49c148a51041a6c89b322f2d34c5e9364c33bd44bc947e6cb,0,K,Cr:1|O:2,g_0085b2798fe6287eca77a02dba1229a0c9b9266457d066598a62db4748f15cb0,True,held_out_K,,
d860fc81e402b9e4e8b4dd43b505efc1d872a6ccfee99ff20995b96722ea9968,f3f82353f25008e0436c61e543bd1c4d1f4fd6b50e52e7b2a7d7feb4668db1fd,0,Mg,Ga:2|O:6|W:1,g_1850c5538de471c6bc55e929d9f969478749e46d860e8acc7ad7cd62bde07077,True,development,6,
d864ddbb6cab49a55fc424f1f3ebbe655b2d93124d8ac1e93b6e9722256b4cd9,885ca7d6071b42d9757e7103a98af49b8209240d72624924e504dc78321dadef,0,Na,Cl:6|Cs:2|Mo:1,g_80850fc96006cb8d049bc6be4662d82fe2ce4069a318c5f645f1821acf1f2da1,True,held_out_Na,,
d86fc4d7fef7dc7df06b875311671c5a91d8783f9621101e7d1bf1f14d4ebd8e,1210baebd2a9d7b2648eecd0e576b9ab766f92142244595fc6c07e0288587f63,1,Li,Co:1|Mn:1|O:8|P:2,g_0ad4fd8e0172741221b5876864084e775e7bbf88dc18364d3e39e4f619cbee94,True,development,5,5
d8705ace76ec8665899a7e81ff889516baab0fc11b6b901255a58783424b6f1d,d7c03df2e1dfce391e21ac7169a2077ca213897c46727f38a9a667fb5efca830,0,K,Cs:2|F:6|Ni:1,g_0e6b6267617121c38a577fba912786d592a370a80f6b812d15fc07e06073a466,True,held_out_K,,
d870e889d4dd9dcd759e4c692cc4bf115a0b91575149ec1763af94d2873e6d93,b3036d2da73a57a0e047e445a94497badb37caa69a8a853797ea944b014a9b0c,0,Na,Ca:1,g_0b64c847967e1b2e7054e73b08d3ded6f9cf817803a7541bc4416feda6bcbe3e,True,held_out_Na,,
d8716e01de4f58c9c8fa2a5d62fbf68b0c93c0b6c24ef92a61c2e1f3cb2e9a78,7623cc706266f0c817c8b1ae991c6b1b299ff617deedb831c55e7ddd113aae79,0,Li,Mn:1|O:4|P:1,g_00d3d7cb3f8d66d44b3f040839c5d0e606c0fcdd53c66e939e8e35bc40657011,True,development,8,2
d874e10f88af9ab843f8e7b9ae9f5d70030a10418bad08d565e8d7255173b498,2d7d3a447a06ea1d8714ff0ff0b650183f0debddebb69197896eec77af1ced7d,0,Li,F:6|V:1,g_03ed69e55169fdeb00c13db2a12483456b17ece60050e044e9de353c4fcf4f01,True,development,4,8
d881b1c64ca87ca8ec7ed669739533c70301e41be0393d50d44bc9d32ad33ff3,30f4857c7ffc14a54496ea5542dc98afb85a61be116ae97633827ae249d82b4d,0,Mg,Mo:2|S:2|Se:4|W:1,g_4744758b887a16a12b9293751000726e98e67073d393bac6151f6a6d2407d51b,True,development,7,
d888e2d71626ba33d635ecfd5e9ce5d50c8df9c051a30446b5f340cba924b773,031312e73aa324ae815baf0d4a416668f4b57da808a2195b089efa105f9e798e,0,Mg,Co:1|O:2,g_0098ba000b787cdb38b936a139e19128159629fc43ebb665dc718d8443ad9adb,True,development,5,
d88f6adfbe384e6027a3e7fd112829c5fd854fd20f5f23ac5815b26f060bf5f3,d244ccea8979e1307edd75fcf57720693b49dac7953d11d49a8b6fc0e37dd670,0,Li,H:2|Mn:1|O:10|P:2|V:1,g_2c21de4eb482fec283c555ef1f33d04b6576ad470f5296eaaf61ccf3778a00db,True,development,7,2
d8904d358ca395016dcd18df96c5ad3aaa818d6035d0f3ab4c7af566f05ab0ea,7851cd48ff94e8ca02663fc0a2b48ee4eccf46034206ba17661a56a5ae548945,0,Zn,Mn:1|Ni:1|O:9|P:2,g_872a9f41d3a79d5883104ddf37b45f7242082c5579d15b37a7e20cc56e4e5f56,True,development,4,
d8950ad8f57da863384f1912154b3d2034e5bd5f082276ffc54497e14191db71,86498d6ae745b18159ec3ca39cb214a395acfe1898b78b21198dc7e83dcb8e27,0,Mg,Ba:1|O:6|Sb:2,g_d8950ad8f57da863384f1912154b3d2034e5bd5f082276ffc54497e14191db71,True,development,5,
d8962dd1d465be84b7401051d8424077a3a2a666e2e48f5ceecd7567f5b24dd4,725ba632a264136bc1f51d4fb5b622e8b014ec07a1713d82a09e9545c067f1f8,0,Li,F:7|Mn:2,g_04d0542c6ef393987e4fc47844742d55fa3578d4e26ff1945ae780c978b2d6e0,True,development,8,1
d899038df4191e95d76fd4efcf92138e23a8ccf375109788d758006900ae98e3,1b5b9827e170ab5a29cbffe32bebd914ab2eacc0dbb0c595f1154801a97ea62d,0,Li,Ni:3|O:8|Ti:1,g_3ee4468995218480e725ce12d4e35145b17527653ed39e91231603ad715bb241,True,development,6,4
d8a87d7d93016b01bda7cc1c1296daac768a12476a5ba8c9ab07cb906510151d,9ca1e037a18004336745608426f719fb79fe7d9859e7346b9019633d66985580,0,Ca,O:5|P:1|V:1,g_10e84e14f408c24952a9148ccd8c884b46c93258b02421c935a672e5979b1ad1,True,holdout,,
d8afd8d3b269f86b94a968885aded546d715546e9dcc1bde5249ca234ab5ef99,9e6bd2e0bc9ea9c834dd90c7fb5591a2cf78f320d8c774a597fca535641d18b0,0,Li,Ni:1|O:4|P:1,g_070780b88f32438ed377b99fc890e8e0388eca150c7d02b0731ab1806d718cba,True,development,2,9
d8b2a352c60f977891422e66637b53fd725b8c59b775803df852c3c21cddf26f,69fbd19bc4a1467618e12da9ed6014461a2eb6e4b61d86033f52706a212927ad,0,Ca,Co:4|Cu:3|O:12,g_239b1b885f9ddc30b00b3c6416dc380b2b26327c57aecfa07142be1cfde18f31,True,development,7,
d8b3ff136f9a92c161bf9cec430bfe3d978b232bd9d47954d8d188c9b0a47c4e,8b6b8eb836d73233f75145e2632166dea1aa768db65cf2c289499e7c44c12e64,0,Na,C:1|Cr:1|O:7|S:1,g_3124f0d224557b2225718cc6cb0c9c9b349b61f122e107f81284fa1d1f97c586,True,held_out_Na,,
d8d23342d22ca5994ad2ffe5338875fc52928ced927d266355606185a918da4d,aa3eaac4fe84821788024fdda203e327c93a613ef40466657f6a3ebd063d8dbc,0,K,O:12|P:3|Sn:4,g_4923925d16d31f280ff9020bcb144a17e79ff37b71619e76ecf310dbd04a2ff4,True,held_out_K,,
d8e1291502e9d7f953bf748a809a6b50a1cbd5f8b6298efcc58f587055943f8f,deef429063684ab0e52b557b4faedd5988b6bfa9e82f37b8f46dcaf55b4dc1af,0,Zn,Ba:2|Cu:1|F:14|Mn:2,g_559d436e369894a78ba50a91235b8e531eaf4c8344ddeeee051f0ce34544908a,True,development,7,
d8e72386a116b8ad0c2833122c343abf1837976758af809b75a739931275577a,4e2d82f4413f37c4bf90e3163f736351cb166b7cc44cd202eb7663536ba0d3f4,0,Na,O:5|V:2,g_0ddb746ece3e988368decba2b666f8f286b0078ae81aa69c1a466dd764ede434,True,held_out_Na,,
d8ecaa9d9f2ae21fdd511334e117dbdac7ce818745f00e8860ebb37dd953a83c,21dc20a1ccf9b71830ce165c85e0c1a0baf245de456820fa3884a842c09f690a,0,Y,O:8|V:1|W:2,g_0ed195e7b69d020962959f4ab8e73ca95a6897c365442588a97148425a9683af,True,development,3,
d8ed04322d1fec6daccfb26560fbadc23feb054d4a244cfe505fba4b298f14b6,74accf5187e29a6ed08ee6f670092160797647b4b04dcb9cdcf2b099e1b4f24f,0,Y,O:4|Si:1|W:1,g_86d2641257a7514ab7abf6fdac75cde45ae92aae600ccc0fe0dfa664ba4c1dfc,True,development,2,
d8ef410e272408e5ba5a43c09e2ca62f1ab2e4e17e01bbb6dee6842be3e09e05,73faa1d16020205709bd184c438b3de5ff5d356acf23d893e0f1795a759ac690,0,Mg,Mo:1|S:4|Te:4|W:3,g_7fb9141d1fd2f935ccedb84ff19431ac204e515f5e3f7579a87e0702dba32115,True,development,5,
d9109e53bbdbea7a4511f01dea804d875a290f1a3bf06c019be502680930cde9,e66c21ab61754f2f012f70e6ba2ce4768538a245eee815f471b0b299d0c289d9,0,Na,Mn:7|O:12,g_45623ceba0be9c8d7332e685a7c43e3842b979cff3f0d21b7c5526d66c203c9e,True,held_out_Na,,
d9225dc50fecbe9f3606c2c2b630475821fe15119055deff8ecd3bea6d085dae,bd5217ac58c94cdf3c921dc0573b804ef6ef32faefac95be49526e71b444e6c8,0,Ca,Mn:1|O:6|Si:2,g_18ea9673583f579ba92cdaeb7b064af6f811b8f4ff8fef5aa1622f59f585b983,True,development,5,
d9263d176d79bd42baf2bd7fd96b354eb8d5321a24218678ff52ebdb29924630,e19c2ffb059950482e2454c33c7821f4377b62144a36545f658c720c69fa6028,1,Li,Cu:2|Mn:5|O:12,g_d9263d176d79bd42baf2bd7fd96b354eb8d5321a24218678ff52ebdb29924630,True,development,9,5
d934d570ac1e97637502f7e03056a00709974c86241937bb466b6cf364fa5625,cb5688c0a125a285c3d25da33848265f567ea815dfac7009c8d8a0e99b15a413,1,Y,Cu:1|Se:7|Si:1,g_964ec827c191fe930d5fd5d7e11d2db541f70d777d3cbc9a26ca694f693a33b3,True,development,5,
d937baee95bcabe309e6941c56a3257edb04478552087ba17046a186b7a8fad8,9435cc8412d5f5de587b173e5d201bc7282fd62a7ed35d1441aa3992af695507,0,Ca,O:5|P:1|Sb:1,g_d937baee95bcabe309e6941c56a3257edb04478552087ba17046a186b7a8fad8,True,development,3,
d942393930cd42a8129112b6d87940fe15212101230d2589f60736736dda8f11,c72da40458ae60c365788b5dfef37d8f34ed779aeb4d016e30681027dbc4f6da,0,Li,Cu:1|O:16|P:4|V:3,g_d942393930cd42a8129112b6d87940fe15212101230d2589f60736736dda8f11,True,development,4,9
d94256baad1a1d3cd4e02dc2b4c72f66ab1028b813df6c0ff6f687907e049152,58e0dd9eb34863f632239987e7bf525f19877c7f217fa002ee952ba3e56d67c6,0,Mg,O:3|Ti:2,g_2adff33cb3731598defbb5a3df55702c3e28e2140c953d482eb3a83607a47a56,True,development,5,
d944ee51fd1449859bb1cb084fd2ced8fbfd0b77de88ceb23bfd69ce5201e3f4,da1f99512cf8513def08676fc8306a25c997cf7d35de608fb0266c846a98aa11,0,Mg,Cr:3|O:8,g_02be416bf3a5a17fc4d6111cac3d903204412d112ff359999199c0e37afe719a,True,development,0,
d94fee321f4a967190f958298bf7fc4fff6d7e05756e26d843050da4c5e0088e,5e818e62290062eea22e3b0b3c8bf9bc8d0ee5cedcfa83962b39bee2e7b8452b,0,Li,Ni:1|O:4|Ti:1,g_d94fee321f4a967190f958298bf7fc4fff6d7e05756e26d843050da4c5e0088e,True,holdout,,
d950f3e188e917a2d530484ebdad270103eea377c765eb305944ce667c0da26e,a549118942d552709506c1da6792d85b2295db7b06088608e663603c0246d9eb,1,Ca,S:2|V:1,g_00a765d06ad585f46f7b86d0f04bf7abf1f249e25330d883b07215648682dfb7,True,development,6,
d956a11bc3ca5133e1e1c537c3e62f5eed9ef852b43c4aa3d379fce30884858a,da5ce00661bfc97fbfec7d24227faede5b96b248c4e7f096e80d46d59cd38554,0,Zn,Bi:2|O:9|P:2,g_d956a11bc3ca5133e1e1c537c3e62f5eed9ef852b43c4aa3d379fce30884858a,True,holdout,,
d956d8235b9c67f0e1c0a4f1897953294f802790564f2e4f1573e4f5c7c3549d,cffd50c72dc2960685b7abea366a2038fea8b808c0da045773acc71ce9d2ba97,0,Li,Mn:1|Ni:3|O:8,g_5f01dc27f101cbceebea08e1278306674af733cb5a10c3609e51b5cef703f08d,True,development,8,3
d971cb634aa7f73dca2084c85cd89bc1bed55710ac7c2d6a195c45ca10cd91db,298980700b2f38df467c9ef762d0a303a4a57b37bf8b31540460349b035ecec3,0,Ca,Mn:1|N:5,g_d971cb634aa7f73dca2084c85cd89bc1bed55710ac7c2d6a195c45ca10cd91db,True,holdout,,
d97992615080960cb808036169abb4774e2625348fbc75597e59a56aec3bbed0,9d4406a3cc18510e88ccb0e6758d6813fe1e2604482048cbc38d40980daceb7e,0,Li,Co:3|O:8|Si:2,g_d97992615080960cb808036169abb4774e2625348fbc75597e59a56aec3bbed0,True,development,3,8
d97a549e9c055a649a8afa1ed4005dda01d28cdf1365d759021f82881694a5a4,1c51fb283c584d2221a9b8764dbb0ff35c08dc527982bf1bdb1a80be933af433,0,Ca,Fe:1|Ni:1|O:9|P:2,g_344fb60634d44175f8207cc562345b0e7724a8f2866cf716fe7350ed50129743,True,development,1,
d984b79aadc75bcd8bbf910558af4693716dbdef7e30ee76bc390680a7d92dc0,7060bb941b15a96528c65f49c654ff8e2913107ffa446182bb16a6539c345b3a,4,Li,O:12|P:3|V:2,g_02e0785562a1f87901dd81251ff36a55fdf8e1c9e42ae8f640712df0fc829d46,True,development,0,3
d98e3189d71b6a5379fa5e547d1682a27ade5d25deafd56b703dc5680573da05,94aa465c3b7799948ef0993cfd755059c4a336d8b1c7a0b7bf9bd4893fd178ba,0,Mg,Mn:1|O:8|V:3,g_0038a432b254299030f98a815979dbf9b24c67afc61222061d1b82e23be0912f,True,development,6,
d99a0584a4e911d829f28934aca595e60186e0a544da010fdee09880a0e70672,3b4372ed67b001772ab5b61308365c4844fc0db2040534accc446dda6f65e741,0,Zn,Co:1|O:8|P:2|Sr:1,g_8c094d392c28544c119abc5ab96fed8a3ed819c13b5f21f2a1dbdf796eb0206d,True,development,2,
d9a27e5bc6d4b9b5927e890fdfe7c9641f946481503c2f6370578c0ed23d66c3,9e0a112c0d79b2b1fe36fc7644ebc137df709216d64d51080cc7cf3dc30f3999,1,Li,Fe:1|O:2,g_0770dbb8c670682d17d23e7c07387129564a9d791df79a93f722b76f2c7698de,True,development,4,8
d9a8712469d277dd5261f07586fa8fa5789cbe06f0c1c614d96bed81d554ff38,4346cb8eb2d23ed3ef65ad353ca8fac1bdfc55c7202605fc67a55e5f650e7005,1,Na,C:1|Co:1|O:7|P:1,g_a6c50fe1933ee088bdee7c4f1cc29501c22ce80948a0ee2801d1400fb8e8aad1,True,held_out_Na,,
d9bd5a9e26a380cbdf8ab734cbe66d6fdf5fc9e62054d9ef68653fab3eb1b76d,12dcf319b48816e44d14c4c06f73b8d500eab92d0422c39cf1bd61f12cad3faf,0,Li,B:1|Co:1|O:3,g_6465a43c5425b0c081b2838c75d09727b5f587cac8ef91cde4fbc560918066b1,True,development,9,9
d9d5a22a6e8e18edd5a2d983da9fc5d807da42939c9bb178b7555b102979ca63,9f72b80792a79b28fea417d6f2fa61365a0900caedb55fd3ec1bec301b356399,0,Ca,F:1|O:1|V:1,g_0348103b83c9471367162a9ecb171384988d32d4318fe96be8b0fabd7af347d1,True,development,2,
d9f53d85bee4f5becb1333d18eac7b2696e45cbe3a26ba1d6b0d2b369b7bfe91,b9608efa5360add62f5abbd1217adac6a035cc104d0752f90332d1db38e4d3a7,0,Ca,Fe:3|O:12|Ti:4,g_d9f53d85bee4f5becb1333d18eac7b2696e45cbe3a26ba1d6b0d2b369b7bfe91,True,development,6,
da063e433392968869a59cb208e142e237627eb796be76ccba3841908434d588,f1b33c488da632399b6857beec299aef5ac453e506fac2827662b43158aba8f7,0,Ca,Co:1|O:7|P:2,g_01ccf767c412e5eeb9553b5c4417b5940dd40e5f96a3fe160b01f96e057c7a3f,True,development,5,
da06832ba43d33558d222a0a6e9f6c6f2061a5c025a70a94ed1b22fed59a8199,11b3284c19d58900328fb96b5661bee75a67969c1f4d49ca391be4f9751c7265,0,Li,F:5|Mn:2,g_8e9fea944ccb8d5d4dda83bc30cac42cb158a5de14a5e5ff39491cc9a0844eb3,True,development,1,1
da0a83891e2db9244dab296357619d72e95e5e7a0cddbffedd2c1ab9dc08e3b4,e336de67f8b9d3bbd09256da931af24a09240af0db5085db14e2338e4ee6b773,0,Zn,S:2|V:1,g_00a765d06ad585f46f7b86d0f04bf7abf1f249e25330d883b07215648682dfb7,True,development,6,
da2b0a1bb23d7cea5355466c65db476813c03c869ad438f51dcd00c4c2950068,391038d817267957f2a9ec091ebf99a3f3dd8c62e00571e7075a880e60734007,0,Mg,O:4|Tb:1|V:1,g_da2b0a1bb23d7cea5355466c65db476813c03c869ad438f51dcd00c4c2950068,True,development,6,
da2ef9c3883ebfdbdd8169038ea046d50ff7646b6d4a962a641476386587985e,85967998e291da386e2a3be50b6110b6fc51964ddbbc68ab3e16c3c14ef41802,0,Li,Mn:7|O:48|P:12|Sn:1,g_da2ef9c3883ebfdbdd8169038ea046d50ff7646b6d4a962a641476386587985e,True,development,1,8
da352b2e0eba5084db126e7a75833b1f47684264685cecc0ffbd549eb9103fa3,ac5c3a36bff562560325ae6296ec08694103637861fe21a2a35f2f9a8f8894ef,0,Li,Co:3|Mn:3|O:16|V:2,g_da352b2e0eba5084db126e7a75833b1f47684264685cecc0ffbd549eb9103fa3,True,development,3,5
da361e79a12b944bbef1d100e6e8431aaca0f9305618cbedcfdf6f44752b3b5f,50cdd47b80c81eeb40cbb96b6f34e873ae61e6b0de6a35c54dd9b01e1a50a47a,1,Li,B:1|Fe:1|O:3,g_11e2548798b27915ae34042fd6f7f7fb296908f5fd8fd92615a0b8cda634fcd9,True,development,6,5
da5cf260908bec896769e137ac991001d2448b1237f68edb567434c91d7a597b,80b5c5e39297d1cd06b3d48ebc90c7cf6c305dd27b3698fe3f82e87974cb1d0a,0,Li,Ba:6|O:42|Sb:9|Ti:7,g_da5cf260908bec896769e137ac991001d2448b1237f68edb567434c91d7a597b,True,development,2,0
da7a053e7d347778bd52aed0c28d3d5c2eb0ddffca1abaf9aed64e45246058bf,cba795beefe84153ba59db8d4fd4778e82b07b89754073ce0ebae5a5bc844c22,0,Zn,O:12|P:3|Ti:2,g_3333d557ccf2ea778e0c9d8fe31ea73f5f621e32e36a5ea7de0280f4c05570f3,True,development,6,
da7cabf9493f7013a4e7d90a531a5e3249c4653323b97af55ef790769b5f4002,41d44461da5bcb3f49d65b305b95a20ff760e2fd82ab082358a0a5fef5b56229,0,Mg,Ni:1|S:2,g_021f9de0787cbd8f4b2b73dbca7b482876af1278acc42d8e5a552a02b4d1b494,True,development,5,
da7d90ae69103f00bb51c0a7ac418c252d1659e4d0dce5bd51241b4a2291d31c,7b4b0af09ea5e676738e1ee8a23b36971cdc106b26724879af094af723f315ab,0,Na,Mo:3|O:13|P:3,g_11b43ccfe1db6a2c8bc4a40a64f96f48188c6e6fcf92a4a5b941a228e0e323a6,True,held_out_Na,,
da8ea0d891bcb549122e2088f48e072bf1d7f50e6db146f7a2e96d0b72df1274,a41a3ad224ca6fa7588d150ca207aaa32eb0b68d632a8c66d35354a0e2b62197,2,Li,Fe:1|O:14|P:4|V:1,g_3d028b657f9897595005e537ff5971eb2ea79d111e7f156191a1341282ff0510,True,development,1,8
da9031bcaa3f780f5e042ac53d833da576e2a875ca9f7b7b2e6c694f6be35649,22c02f70a125dc6c05a5d7f1c37bf0c7f9cd2e9ef1f6cfd8804a42f3b6260a1b,1,Li,Ni:5|O:28|P:8,g_0285339208939ae268e8d244290cbd286c6b228b323b78609730a244cc3237f8,True,development,9,3
da986888727028530ffb407bd7fe6967bf89ac1978c0d4daa7e232279752b193,e15440725f72b81021d8526c955ce432cf1cb9724350c126845225c64a9c65a4,0,Li,Bi:1|O:8|W:2,g_8d73fd480690458ef2606c0c23cebf8d7d18d580fcd24bd571f37125a218e6d1,True,development,4,6
da997639f04c1628f7849adeb283832089d8a4fa2c3ec62b8a910c365dbfd257,1c69f62129c0a4e29dffe6f60ede17647ebedf5c12a4103b43c3a4499c71ad30,0,Mg,Mn:2|Ni:1|O:4,g_da997639f04c1628f7849adeb283832089d8a4fa2c3ec62b8a910c365dbfd257,True,development,4,
daa01311478c161e0bbabab137bf60465e1bee4c02e8821a5499161bc4e22e96,3bfa78eca4c143846751cf669205a84b60f8d12c7255091f0068f700324295e3,1,Li,Mn:1|O:7|P:2,g_04072eb3f33fd8eed1538dd2b1ca208fcf05d80abaeb502d310263cd9d8896b3,True,development,7,1
daa4ae98ef5a92a6f4f4220b5be61aeae3fbe59c735a1f8e52c41bfefdea7b6a,80dc57d96bac26ed4b7b8983cce5a6917b78f45f757cb3dec81f7027a153196a,0,Li,Cr:1|O:4|Ti:1,g_2af2b51fcfbcac9c34ce467c7891f36bcb813c2179f02e9c79cdfaf063a15eb9,True,development,7,1
daab1b94e2e942c6d010e4e9fac0b0415dcf1acfec2987e143b7a110e4c4a1ad,22c26fba57fd4c0b9d4f1ee3ce62d31ce755320a4f68a3aa7da72b6330072bb2,0,Li,Co:1|Cr:3|O:24|P:6,g_76482b2704a0e37138c27c900647902ac0bbb0324a683a12bb0699771c4c8ea7,True,holdout,,
daac5cecca12b6f57ecc906fa7837090149fe0d3c48dcaeea97fdc70ed4da0df,43c1dfe21e201e889d26f4cd3df5a6757836e1b272ca437cf41dd64ea311f8a1,0,Mg,Cr:1|Ir:1|O:6,g_099d431b84275703587790f80d2939ccbb0f9e3c7870cf25c93460b7ba6dc02d,True,development,1,
dabaceb3d4daa3b8f67f8ca0add9c7b8d074c86c4535c510bc9c0b5a0b8245a1,6f8dbb19ba5bb5d32c09aab45306346bc496d671300e119dbd264aa6c3b5c1b3,0,Na,Ni:1|O:2,g_029fd0e11790286680d5565ba16ef792b28ef46ea05b58842748171417dd6662,True,held_out_Na,,
dabcf31ebcfcd4f669524be1fc7e7d02e9c5e76524196615741dac20c4946af4,c4ec305b70a1a1ccaec72825f048ad179f7293934270598763be42e833829557,0,K,Co:1|F:6|Rb:2,g_6eb68220ca81385604bc7a79d5d4ebdea420a26c5cacf7440bc758f32c2f4251,True,held_out_K,,
dac0aeb593754b146811b356fde78889c92f6427f781437fe709731615d26f2c,a897cf862c76805fb27143f059ca65521304c956a014c1fcda494e3786dd8443,0,Mg,Cl:1|Cu:1|O:1,g_dac0aeb593754b146811b356fde78889c92f6427f781437fe709731615d26f2c,True,development,0,
dae7f1d43d7122579de694e3d250be3b1c34d336e8dafb3a58fb7c9abdd4c262,86cecdbe31aa1438cb83067c2f4005926878e52590a7a89d033462725a1d66c2,0,Li,Cu:3|La:8|O:16,g_232c86a20406a9d189c4f9ea6caf5013a63b0e0b1ce8f1cb7f2c60d07cd62012,True,development,0,5
daea791fbfa6e0f08956af1d74a3eec840f5cc39c267de84f8d4e1c8dc0348ac,27a11ef3c2faf0acd4f6fcf8e6c52729764247c172782e999c2d03ebc1d42da6,0,Ca,O:9|V:4,g_63dc340e20c381c8367b18c273b4fcfd490a67648e71f51165ba412be5041619,True,development,1,
daf37945b026d30b315571f15cf265ab16c9741a2ae7d689e90c10040b5c02af,6379c41aabe5fffc43e21ea414e2f7b6f63fc70349b3bda2e907ec0e3af3ca88,0,Zn,O:2|Ti:1,g_01019f67530f3d3ff532866d5ef8aaf7dc246345e5541a810520be940e3f0b08,True,development,1,
